../case/2019C/zipcpu_zipcpu_piped-p308.btor,unsat,24.170577709
../case/2019C/dblclockfft_butterfly_ck2_r0-p152.btor,unsat,5.468275042
../case/2019C/zipcpu_zipcpu_dcache-p236.btor,unsat,19.847828292
../case/2019C/dblclockfft_butterfly_ck1-p060.btor,unsat,10.477894125
../case/2019C/dblclockfft_butterfly_ck2_r0-p168.btor,unsat,5.445801333
../case/2019C/dblclockfft_butterfly_ck2_r0-p095.btor,unsat,5.740809458999999
../case/2019C/dblclockfft_butterfly_ck2_r0-p129.btor,unsat,5.837678625
../case/2019C/zipcpu_zipcpu_piped-p518.btor,unsat,19.031314000000002
../case/2019C/zipcpu_zipcpu_dcache-p164.btor,unsat,18.564553459000003
../case/2019C/zipcpu_zipcpu_dcache-p563.btor,unsat,21.79083525
../case/2019C/zipcpu_zipcpu_piped-p372.btor,unsat,16.286532459
../case/2019C/dblclockfft_butterfly_ck1-p372.btor,unsat,10.020149374999999
../case/2019C/dblclockfft_butterfly_ck3_r0-p021.btor,unsat,3.088422125
../case/2019C/dblclockfft_butterfly_ck1-p276.btor,unsat,10.541233624999998
../case/2019C/dblclockfft_butterfly_ck3_r2-p029.btor,unsat,3.7142699999999995
../case/2019C/dblclockfft_butterfly_ck1-p333.btor,unsat,9.997596541
../case/2019C/zipcpu_zipcpu_piped-p466.btor,unsat,16.375627584
../case/2019C/dblclockfft_butterfly_ck3_r2-p052.btor,unsat,3.9562385000000004
../case/2019C/dblclockfft_butterfly_ck1-p348.btor,unsat,10.386493917
../case/2019C/zipcpu_zipcpu_piped-p431.btor,unsat,14.800929750000002
../case/2019C/zipcpu_zipcpu_dcache-p237.btor,unsat,32.640757333
../case/2019C/zipcpu_zipcpu_piped-p132.btor,unsat,16.426539666
../case/2019C/zipcpu_zipcpu_piped-p309.btor,unsat,15.815835834000001
../case/2019C/zipcpu_zipcpu_dcache-p519.btor,unsat,19.277366166999997
../case/2019C/dblclockfft_butterfly_ck1-p309.btor,unsat,10.387540208
../case/2019C/zipcpu_zipcpu_piped-p020.btor,unsat,16.085244125000003
../case/2019C/dblclockfft_butterfly_ck3_r2-p156.btor,unsat,3.9796223329999996
../case/2019C/dblclockfft_butterfly_ck2_r0-p173.btor,unsat,5.8444600840000005
../case/2019C/zipcpu_zipcpu_piped-p112.btor,unsat,32.298733666000004
../case/2019C/dblclockfft_butterfly_ck2_r0-p061.btor,unsat,5.693227583
../case/2019C/dblclockfft_butterfly_ck2_r0-p098.btor,unsat,5.563692584
../case/2019C/zipcpu_zipcpu_piped-p295.btor,unsat,15.940637499999998
../case/2019C/zipcpu_zipcpu_dcache-p578.btor,unsat,33.293247707999996
../case/2019C/zipcpu_zipcpu_dcache-p082.btor,unsat,22.29495875
../case/2019C/dblclockfft_butterfly_ck3_r1-p119.btor,unsat,3.754565833
../case/2019C/zipcpu_zipcpu_dcache-p041.btor,unsat,20.011147542
../case/2019C/zipcpu_zipcpu_piped-p344.btor,unsat,13.900445208
../case/2019C/dblclockfft_butterfly_ck1-p352.btor,unsat,10.288327
../case/2019C/zipcpu_zipcpu_dcache-p407.btor,unsat,63.472900374999995
../case/2019C/dblclockfft_butterfly_ck3_r0-p056.btor,unsat,2.886024125
../case/2019C/zipcpu_zipcpu_dcache-p515.btor,unsat,16.604504583
../case/2019C/dblclockfft_butterfly_ck2_r0-p103.btor,unsat,5.6956875
../case/2019C/zipcpu_zipcpu_piped-p162.btor,unsat,22.725043125
../case/2019C/dblclockfft_butterfly_ck3_r2-p151.btor,unsat,3.87551675
../case/2019C/dblclockfft_butterfly_ck1-p359.btor,unsat,10.148839208
../case/2019C/dblclockfft_butterfly_ck1-p420.btor,unsat,10.043928291
../case/2019C/dblclockfft_butterfly_ck3_r1-p145.btor,unsat,3.572784875
../case/2019C/dblclockfft_butterfly_ck1-p436.btor,unsat,10.396094042000001
../case/2019C/zipcpu_zipcpu_dcache-p158.btor,unsat,28.634837584000003
../case/2019C/dblclockfft_butterfly_ck3_r2-p079.btor,unsat,4.029767541
../case/2019C/zipcpu_zipcpu_piped-p226.btor,unsat,14.374272542
../case/2019C/dblclockfft_butterfly_ck1-p267.btor,unsat,10.5887525
../case/2019C/zipcpu_zipcpu_piped-p267.btor,unsat,16.479961417
../case/beem/brp2.2.prop1-func-interl.btor2,unsat,0.712041709
../case/beem/elevator.4.prop1-func-interl.btor2,unsat,0.666437458
../case/beem/rushhour.4.prop1-func-interl.btor2,unsat,31.05932875
../case/beem/frogs.5.prop1-func-interl.btor2,unsat,1.7995595830000002
../case/beem/blocks.4.prop1-back-serstep.btor2,unsat,3.1883363329999996
../case/beem/brp2.6.prop3-back-serstep.btor2,unsat,6.481131084
../case/beem/pgm_protocol.7.prop1-back-serstep.btor2,unsat,390.2770955
../case/beem/msmie.3.prop1-func-interl.btor2,unsat,3.384372
../case/beem/anderson.3.prop1-back-serstep.btor2,sat,1.2637604169999999
../case/beem/peg_solitaire.3.prop1-back-serstep.btor2,sat,381.3495565
../case/beem/at.6.prop1-back-serstep.btor2,unsat,278.734125333

